"날짜","시간","측정소명","수온","pH","용존산소","총질소","총인","총유기탄소","페놀","시안"
"20250710","24:00","선유","28.9","7.1","8.3","3.900","0.087","2.4","0.000","0.000"
"20250710","23:00","탄천","29.6","7.1","8.0","4.275","0.120","4.3","0.000","0.000"
"20250710","23:00","중랑천","30.9","8.2","8.0","4.575","0.165","3.8","0.000","0.000"
"20250710","23:00","안양천","29.3","7.1","7.6","6.690","0.200","6.0","0.000","0.000"
"20250710","23:00","선유","29.1","7.1","8.3","3.880","0.089","2.2","0.000","0.000"
"20250710","22:00","탄천","30.2","7.2","8.3","4.250","0.125","4.2","0.000","0.000"
"20250710","22:00","중랑천","31.2","8.2","8.1","4.400","0.170","4.2","0.000","0.000"
"20250710","22:00","안양천","29.8","7.2","8.0","7.050","0.215","6.4","0.000","0.000"
"20250710","22:00","선유","29.1","7.1","8.3","3.940","0.046","2.4","0.000","0.000"
"20250710","21:00","탄천","30.8","7.2","8.8","4.150","0.120","4.5","0.000","0.000"
"20250710","21:00","중랑천","31.4","8.2","8.1","4.425","0.160","4.0","0.000","0.000"
"20250710","21:00","안양천","30.7","7.3","8.4","7.330","0.190","5.8","0.000","0.000"
"20250710","21:00","선유","29.0","7.1","8.3","3.920","0.090","2.8","0.000","0.000"
"20250710","20:00","탄천","31.3","7.3","9.3","4.150","0.125","4.5","0.000","0.000"
"20250710","20:00","중랑천","31.5","8.2","8.1","4.300","0.165","5.1","0.000","0.000"
"20250710","20:00","안양천","31.3","7.5","8.9","7.670","0.190","6.1","0.000","0.000"
"20250710","20:00","선유","30.0","7.1","8.1","3.810","0.083","2.6","0.000","0.000"
"20250710","19:00","탄천","32.0","7.4","9.5","4.075","0.150","4.7","0.000","0.000"
"20250710","19:00","중랑천","31.5","8.2","8.1","4.275","0.170","4.5","0.000","0.000"
"20250710","19:00","안양천","32.7","7.7","9.0","7.820","0.180","5.9","0.000","0.000"
"20250710","19:00","선유","30.0","7.0","8.1","3.980","0.082","2.0","0.000","0.000"
"20250710","18:00","탄천","32.5","7.4","9.6","3.800","0.125","4.4","0.000","0.000"
"20250710","18:00","중랑천","31.4","8.1","8.2","4.150","0.160","4.4","0.000","0.000"
"20250710","18:00","안양천","33.3","7.8","9.0","7.660","0.175","5.8","0.000","0.000"
"20250710","18:00","선유","29.8","7.0","8.1","4.000","0.088","2.4","0.000","0.000"
"20250710","17:00","탄천","32.8","7.4","9.6","3.850","0.120","4.5","0.000","0.000"
"20250710","17:00","중랑천","31.3","8.1","8.2","4.125","0.150","3.8","0.000","0.000"
"20250710","17:00","안양천","34.2","7.9","8.9","7.810","0.170","6.0","0.000","0.000"
"20250710","17:00","선유","29.9","7.1","8.2","3.940","0.081","2.4","0.000","0.000"
"20250710","16:00","탄천","32.7","7.4","9.5","3.750","0.135","4.3","0.000","0.000"
"20250710","16:00","중랑천","31.0","8.0","8.1","4.000","0.150","4.1","0.000","0.000"
"20250710","16:00","안양천","34.2","7.9","8.9","7.280","0.165","6.1","0.000","0.000"
"20250710","16:00","선유","29.8","7.0","8.2","4.120","0.082","2.4","0.000","0.000"
"20250710","15:00","탄천","32.4","7.3","9.5","3.600","0.135","4.9","0.000","0.000"
"20250710","15:00","중랑천","30.6","7.9","8.1","3.950","0.160","3.6","0.000","0.000"
"20250710","15:00","안양천","34.3","7.8","8.8","8.070","0.160","6.1","0.000","0.000"
"20250710","15:00","선유","29.6","7.0","8.1","4.130","0.101","2.3","0.000","0.000"
"20250710","14:00","탄천","31.9","7.3","9.5","3.550","0.150","4.5","0.000","0.000"
"20250710","14:00","중랑천","30.1","7.7","8.1","3.925","0.150","3.6","0.000","0.000"
"20250710","14:00","안양천","33.3","7.7","8.9","7.360","0.145","5.4","0.000","0.000"
"20250710","14:00","선유","29.3","6.9","7.3","3.720","0.077","2.4","0.000","0.000"
"20250710","13:00","탄천","31.1","7.3","9.5","3.325","0.135","4.5","0.000","0.000"
"20250710","13:00","중랑천","29.8","7.6","8.1","3.950","0.165","3.6","0.000","0.000"
"20250710","13:00","안양천","32.3","7.4","8.9","8.270","0.145","5.9","0.000","0.000"
"20250710","13:00","선유","29.1","6.9","7.7","3.650","0.073","2.4","0.000","0.000"
"20250710","12:00","탄천","30.3","7.3","9.5","3.225","0.120","4.2","0.000","0.000"
"20250710","12:00","중랑천","29.5","7.5","8.1","3.975","0.160","3.5","0.000","0.000"
"20250710","12:00","안양천","31.2","7.2","8.9","8.240","0.135","5.8","0.000","0.000"
"20250710","12:00","선유","29.1","6.9","7.7","3.820","0.070","2.4","0.000","0.000"
"20250710","11:00","탄천","29.6","7.2","9.2","3.225","0.125","4.3","0.000","0.000"
"20250710","11:00","중랑천","29.3","7.5","8.1","4.025","0.170","3.5","0.000","0.000"
"20250710","11:00","안양천","29.7","7.1","8.9","8.460","0.125","5.8","0.000","0.000"
"20250710","11:00","선유","28.8","6.9","7.7","3.680","0.037","2.3","0.000","0.000"
"20250710","10:00","탄천","29.0","7.2","8.8","3.400","0.135","4.4","0.000","0.000"
"20250710","10:00","중랑천","29.3","7.4","8.1","4.150","0.170","3.5","0.000","0.000"
"20250710","10:00","안양천","28.7","7.0","8.8","8.500","0.130","5.8","0.000","0.000"
"20250710","10:00","선유","28.5","6.9","7.7","3.810","0.063","2.3","0.000","0.000"
"20250710","09:00","탄천","28.5","7.1","8.2","3.650","0.140","4.4","0.000","0.000"
"20250710","09:00","중랑천","29.3","7.4","8.1","4.200","0.170","3.7","0.000","0.000"
"20250710","09:00","안양천","27.7","7.0","8.5","8.250","0.130","5.9","0.000","0.000"
"20250710","09:00","선유","28.6","6.9","7.8","3.850","0.060","2.4","0.000","0.000"
"20250710","08:00","탄천","28.3","7.0","7.7","3.850","0.145","4.2","0.000","0.000"
"20250710","08:00","중랑천","29.5","7.4","8.1","4.325","0.175","3.7","0.000","0.000"
"20250710","08:00","안양천","27.5","6.9","6.9","8.560","0.120","5.9","0.000","0.000"
"20250710","08:00","선유","28.6","6.9","7.7","3.810","0.070","2.4","0.000","0.000"
"20250710","07:00","탄천","28.3","7.0","7.3","4.050","0.165","5.0","0.000","0.000"
"20250710","07:00","중랑천","29.8","7.5","8.1","4.400","0.165","3.2","0.000","0.000"
"20250710","07:00","안양천","27.5","6.9","6.2","7.720","0.130","5.8","0.000","0.000"
"20250710","07:00","선유","28.7","6.9","7.7","3.840","0.063","2.3","0.000","0.000"
"20250710","06:00","탄천","28.4","7.0","7.2","4.525","0.160","5.0","0.000","0.000"
"20250710","06:00","중랑천","30.1","7.6","8.1","4.400","0.165","3.5","0.000","0.000"
"20250710","06:00","안양천","28.1","6.9","5.8","7.730","0.135","6.0","0.000","0.000"
"20250710","06:00","선유","28.7","6.9","7.7","3.900","0.037","2.3","0.000","0.000"
"20250710","05:00","탄천","28.5","7.0","7.2","4.750","0.165","4.5","0.000","0.000"
"20250710","05:00","중랑천","30.3","7.6","8.1","4.525","0.175","3.6","0.000","0.000"
"20250710","05:00","안양천","28.4","6.9","6.3","6.640","0.135","6.1","0.000","0.000"
"20250710","05:00","선유","28.7","6.9","7.7","3.940","0.065","2.3","0.000","0.000"
"20250710","04:00","탄천","28.8","6.9","7.2","4.975","0.165","5.0","0.000","0.000"
"20250710","04:00","중랑천","30.6","7.7","8.1","4.650","0.165","3.4","0.000","0.000"
"20250710","04:00","안양천","28.9","6.9","6.7","6.620","0.165","6.0","0.000","0.000"
"20250710","04:00","선유","28.8","6.9","7.8","3.870","0.056","2.3","0.000","0.000"
"20250710","03:00","탄천","29.0","6.9","7.1","5.025","0.175","4.9","0.000","0.000"
"20250710","03:00","중랑천","31.0","7.8","8.1","4.700","0.175","3.7","0.000","0.000"
"20250710","03:00","안양천","29.4","7.0","6.8","6.100","0.165","5.8","0.000","0.000"
"20250710","03:00","선유","28.9","6.9","7.8","3.910","0.063","2.4","0.000","0.000"
"20250710","02:00","탄천","29.3","6.9","7.2","4.900","0.155","5.0","0.000","0.000"
"20250710","02:00","중랑천","31.4","7.9","8.1","4.725","0.165","3.5","0.000","0.000"
"20250710","02:00","안양천","29.6","7.0","7.2","5.700","0.165","5.8","0.000","0.000"
"20250710","02:00","선유","29.0","6.9","7.8","3.940","0.062","2.4","0.000","0.000"
"20250710","01:00","탄천","29.6","7.0","7.2","4.775","0.150","5.0","0.000","0.000"
"20250710","01:00","중랑천","31.7","8.0","8.1","4.825","0.165","3.4","0.000","0.000"
"20250710","01:00","안양천","30.3","7.0","7.1","5.600","0.190","6.1","0.000","0.000"
"20250710","01:00","선유","29.1","6.9","7.8","3.840","0.065","2.3","0.000","0.000"
"20250709","24:00","탄천","29.9","7.0","7.3","4.775","0.145","4.9","0.000","0.000"
"20250709","24:00","중랑천","31.9","8.0","8.1","4.775","0.160","3.4","0.000","0.000"
"20250709","24:00","안양천","30.3","7.0","7.4","5.770","0.230","6.0","0.000","0.000"
"20250709","24:00","선유","29.3","6.9","7.7","3.910","0.063","3.1","0.000","0.000"
"20250709","23:00","탄천","30.3","7.0","7.4","4.575","0.145","4.5","0.000","0.000"
"20250709","23:00","중랑천","32.1","8.1","8.1","4.600","0.160","3.7","0.000","0.000"
"20250709","23:00","안양천","30.9","7.0","7.5","5.950","0.240","6.1","0.000","0.000"
"20250709","23:00","선유","29.3","6.9","7.9","3.820","0.032","2.4","0.000","0.000"
"20250709","22:00","탄천","30.6","7.0","7.7","4.525","0.140","5.0","0.000","0.000"
"20250709","22:00","중랑천","32.3","8.1","8.1","4.500","0.175","3.3","0.000","0.000"
"20250709","22:00","안양천","31.0","7.1","7.9","5.930","0.270","6.3","0.000","0.000"
"20250709","22:00","선유","29.2","6.9","8.0","3.640","0.058","2.6","0.000","0.000"
"20250709","21:00","탄천","31.0","7.0","8.0","4.525","0.135","4.5","0.000","0.000"
"20250709","21:00","중랑천","32.4","8.1","8.1","4.525","0.160","3.7","0.000","0.000"
"20250709","21:00","안양천","31.6","7.2","8.3","6.610","0.225","6.0","0.000","0.000"
"20250709","21:00","선유","28.8","6.9","8.0","3.810","0.065","2.4","0.000","0.000"
"20250709","20:00","탄천","31.5","7.1","8.4","4.325","0.145","5.0","0.000","0.000"
"20250709","20:00","중랑천","32.4","8.1","8.1","4.450","0.150","4.0","0.000","0.000"
"20250709","20:00","안양천","31.7","7.3","8.7","6.170","0.235","6.8","0.000","0.000"
"20250709","20:00","선유","29.2","6.9","8.1","3.840","0.050","2.6","0.000","0.000"
"20250709","19:00","탄천","32.1","7.1","8.6","4.100","0.150","5.0","0.000","0.000"
"20250709","19:00","중랑천","32.3","8.1","8.2","4.375","0.160","4.2","0.000","0.000"
"20250709","19:00","안양천","32.5","7.5","8.9","7.090","0.255","5.9","0.000","0.000"
"20250709","19:00","선유","29.5","7.0","8.0","3.810","0.053","2.3","0.000","0.000"
"20250709","18:00","탄천","32.5","7.1","8.7","4.175","0.155","5.0","0.000","0.000"
"20250709","18:00","중랑천","32.1","8.0","8.2","4.200","0.150","4.2","0.000","0.000"
"20250709","18:00","안양천","33.0","7.6","9.0","7.250","0.205","6.0","0.000","0.000"
"20250709","18:00","선유","29.5","7.0","8.0","3.790","0.051","2.3","0.000","0.000"
"20250709","17:00","탄천","32.7","7.1","8.7","4.075","0.150","5.0","0.000","0.000"
"20250709","17:00","중랑천","31.8","8.0","8.1","4.225","0.150","3.5","0.000","0.000"
"20250709","17:00","안양천","33.5","7.6","9.1","7.750","0.190","6.1","0.000","0.000"
"20250709","17:00","선유","29.2","7.0","8.0","3.770","0.061","2.3","0.000","0.000"
"20250709","16:00","탄천","32.6","7.1","8.7","4.175","0.155","5.0","0.000","0.000"
"20250709","16:00","중랑천","31.5","7.8","8.1","4.100","0.145","3.6","0.000","0.000"
"20250709","16:00","안양천","33.6","7.6","9.1","7.920","0.170","6.1","0.000","0.000"
"20250709","16:00","선유","29.3","7.0","7.9","3.810","0.060","2.4","0.000","0.000"
"20250709","15:00","탄천","32.0","7.1","8.6","4.000","0.155","4.9","0.000","0.000"
"20250709","15:00","중랑천","31.1","7.7","8.1","4.025","0.150","3.5","0.000","0.000"
"20250709","15:00","안양천","33.5","7.6","9.1","8.200","0.155","5.9","0.000","0.000"
"20250709","15:00","선유","29.2","7.0","7.9","3.700","0.057","2.4","0.000","0.000"
"20250709","14:00","탄천","31.8","7.0","8.6","3.850","0.175","5.3","0.000","0.000"
"20250709","14:00","중랑천","30.6","7.5","8.1","4.050","0.145","3.6","0.000","0.000"
"20250709","14:00","안양천","33.5","7.5","9.0","8.350","0.175","6.3","0.000","0.000"
"20250709","14:00","선유","28.8","7.1","8.0","3.640","0.051","2.4","0.000","0.000"
"20250709","13:00","탄천","31.2","7.0","8.4","3.775","0.225","6.0","0.000","0.000"
"20250709","13:00","중랑천","30.3","7.4","8.1","3.850","0.145","3.5","0.000","0.000"
"20250709","13:00","안양천","32.1","7.3","9.2","8.280","0.165","6.1","0.000","0.000"
"20250709","13:00","선유","28.8","7.1","8.2","3.620","0.037","2.4","0.000","0.000"
"20250709","12:00","탄천","30.4","7.0","8.1","3.750","0.240","6.0","0.000","0.000"
"20250709","12:00","중랑천","29.8","7.3","8.1","3.775","0.145","3.7","0.000","0.000"
"20250709","12:00","안양천","31.3","7.1","9.1","8.820","0.185","6.4","0.000","0.000"
"20250709","12:00","선유","28.7","7.1","8.2","3.580","0.050","2.5","0.000","0.000"
"20250709","11:00","탄천","29.6","7.0","7.6","4.000","0.200","6.7","0.000","0.000"
"20250709","11:00","중랑천","29.4","7.3","8.1","3.850","0.150","3.2","0.000","0.000"
"20250709","11:00","안양천","30.0","7.0","9.1","8.650","0.235","6.4","0.000","0.000"
"20250709","11:00","선유","28.5","7.0","8.1","3.630","0.051","2.4","0.000","0.000"
"20250709","10:00","탄천","28.8","6.9","7.0","4.375","0.220","6.6","0.000","0.000"
"20250709","10:00","중랑천","29.4","7.3","8.0","3.950","0.150","3.3","0.000","0.000"
"20250709","10:00","안양천","29.0","7.0","8.6","9.490","0.255","6.4","0.000","0.000"
"20250709","10:00","선유","28.2","7.0","8.1","3.630","0.051","2.4","0.000","0.000"
"20250709","09:00","탄천","28.2","6.9","6.6","4.600","0.240","6.9","0.000","0.000"
"20250709","09:00","중랑천","29.4","7.2","8.0","4.050","0.160","3.3","0.000","0.000"
"20250709","09:00","안양천","28.1","6.9","7.5","8.970","0.265","6.6","0.000","0.000"
"20250709","09:00","선유","28.2","7.1","8.2","3.420","0.055","2.4","0.000","0.000"
"20250709","08:00","탄천","28.0","6.9","6.5","5.075","0.265","7.1","0.000","0.000"
"20250709","08:00","중랑천","29.6","7.2","7.9","4.100","0.160","3.3","0.000","0.000"
"20250709","08:00","안양천","27.8","6.9","5.9","9.530","0.290","6.4","0.000","0.000"
"20250709","08:00","선유","28.1","7.1","8.3","3.530","0.047","2.4","0.000","0.000"
"20250709","07:00","탄천","28.0","6.9","6.3","5.150","0.300","7.4","0.000","0.000"
"20250709","07:00","중랑천","29.8","7.3","8.0","4.125","0.160","3.5","0.000","0.000"
"20250709","07:00","안양천","27.9","6.9","5.0","9.140","0.365","7.1","0.000","0.000"
"20250709","07:00","선유","28.1","7.1","8.3","3.620","0.056","2.4","0.000","0.000"
"20250709","06:00","탄천","28.0","6.9","6.3","5.525","0.305","8.7","0.000","0.000"
"20250709","06:00","중랑천","30.1","7.4","8.0","4.125","0.170","3.5","0.000","0.000"
"20250709","06:00","안양천","28.1","6.8","4.8","9.110","0.365","7.0","0.000","0.000"
"20250709","06:00","선유","28.2","7.1","8.2","3.410","0.058","2.4","0.000","0.000"
"20250709","05:00","탄천","28.3","6.9","6.2","5.675","0.320","8.0","0.000","0.000"
"20250709","05:00","중랑천","30.4","7.5","8.1","4.225","0.170","3.3","0.000","0.000"
"20250709","05:00","안양천","28.7","6.9","4.6","8.590","0.380","7.1","0.000","0.000"
"20250709","05:00","선유","28.3","7.1","8.3","3.550","0.055","2.3","0.000","0.000"
"20250709","04:00","탄천","28.6","6.9","6.1","5.950","0.330","8.9","0.000","0.000"
"20250709","04:00","중랑천","30.7","7.6","8.1","4.225","0.165","3.8","0.000","0.000"
"20250709","04:00","안양천","29.1","6.9","4.7","7.850","0.470","7.0","0.000","0.000"
"20250709","04:00","선유","28.4","7.2","8.3","3.630","0.058","2.3","0.000","0.000"
"20250709","03:00","탄천","28.9","6.9","5.9","6.275","0.390","11.3","0.000","0.000"
"20250709","03:00","중랑천","31.0","7.7","8.1","4.300","0.170","3.7","0.000","0.000"
"20250709","03:00","안양천","29.7","6.9","4.6","7.530","0.505","7.9","0.000","0.000"
"20250709","03:00","선유","28.3","7.2","8.3","3.620","0.053","2.3","0.000","0.000"
"20250709","02:00","탄천","29.3","6.9","5.7","6.500","0.515","13.5","0.000","0.000"
"20250709","02:00","중랑천","31.1","7.8","8.1","4.300","0.170","3.5","0.000","0.000"
"20250709","02:00","안양천","29.7","6.9","4.6","7.230","0.450","7.4","0.000","0.000"
"20250709","02:00","선유","28.4","7.2","8.4","3.620","0.055","2.4","0.000","0.000"
"20250709","01:00","탄천","29.9","7.0","5.4","7.375","0.565","22.9","0.000","0.000"
"20250709","01:00","중랑천","31.4","7.8","8.2","4.275","0.170","3.5","0.000","0.000"
"20250709","01:00","안양천","30.2","6.9","4.2","6.700","0.385","7.1","0.000","0.000"
"20250709","01:00","선유","28.5","7.2","8.5","3.650","0.050","2.6","0.000","0.000"
"20250708","24:00","탄천","30.8","7.0","5.3","8.675","0.800","20.1","0.000","0.000"
"20250708","24:00","중랑천","31.6","7.9","8.1","4.225","0.165","3.5","0.000","0.000"
"20250708","24:00","안양천","30.1","6.9","4.3","9.740","0.340","6.8","0.000","0.000"
"20250708","24:00","선유","28.3","7.2","8.5","3.570","0.054","2.4","0.000","0.000"
"20250708","23:00","탄천","31.2","7.1","6.3","7.325","1.005","16.6","0.000","0.000"
"20250708","23:00","중랑천","31.9","7.9","8.1","4.225","0.165","3.7","0.000","0.000"
"20250708","23:00","안양천","30.2","6.9","4.8","10.350","0.310","6.5","0.000","0.000"
"20250708","23:00","선유","28.3","7.2","8.6","3.420","0.049","2.5","0.000","0.000"
"20250708","22:00","탄천","30.6","7.1","7.5","4.975","0.185","4.5","0.000","0.000"
"20250708","22:00","중랑천","32.0","8.0","8.1","4.125","0.170","3.4","0.000","0.000"
"20250708","22:00","안양천","29.8","6.9","5.5","10.250","0.370","6.8","0.000","0.000"
"20250708","22:00","선유","28.2","7.2","8.7","3.580","0.051","2.4","0.000","0.000"
"20250708","21:00","탄천","30.8","7.1","7.8","4.875","0.180","4.4","0.000","0.000"
"20250708","21:00","중랑천","31.9","8.0","8.1","4.125","0.160","3.6","0.000","0.000"
"20250708","21:00","안양천","28.6","7.0","4.8","12.220","0.565","8.2","0.000","0.000"
"20250708","21:00","선유","28.0","7.2","8.7","3.550","0.054","2.4","0.000","0.000"
"20250708","20:00","탄천","31.5","7.1","8.2","4.600","0.195","4.3","0.000","0.000"
"20250708","20:00","중랑천","31.8","8.0","8.2","3.975","0.160","3.6","0.000","0.000"
"20250708","20:00","안양천","29.2","7.1","6.4","9.450","0.380","7.9","0.000","0.000"
"20250708","20:00","선유","27.7","7.1","8.7","3.420","0.052","2.4","0.000","0.000"
"20250708","19:00","탄천","32.3","7.2","8.6","4.525","0.215","5.0","0.000","0.000"
"20250708","19:00","중랑천","31.7","8.0","8.2","4.000","0.160","3.5","0.000","0.000"
"20250708","19:00","안양천","30.2","7.2","7.4","8.160","0.180","5.8","0.000","0.000"
"20250708","19:00","선유","28.3","7.2","8.7","3.520","0.046","2.4","0.000","0.000"
"20250708","18:00","탄천","32.6","7.2","8.7","4.550","0.225","5.0","0.000","0.000"
"20250708","18:00","중랑천","31.5","7.9","8.3","3.975","0.150","4.0","0.000","0.000"
"20250708","18:00","안양천","32.9","7.5","8.7","8.440","0.160","5.5","0.000","0.000"
"20250708","18:00","선유","28.7","7.3","8.8","3.570","0.045","2.3","0.000","0.000"
"20250708","17:00","탄천","32.6","7.2","8.7","4.825","0.220","5.0","0.000","0.000"
"20250708","17:00","중랑천","31.3","7.8","8.3","3.950","0.160","3.5","0.000","0.000"
"20250708","17:00","안양천","33.4","7.7","8.9","8.560","0.160","6.1","0.000","0.000"
"20250708","17:00","선유","28.7","7.2","8.7","3.540","0.046","3.5","0.000","0.000"
"20250708","16:00","탄천","32.5","7.2","8.7","4.725","0.225","4.5","0.000","0.000"
"20250708","16:00","중랑천","30.9","7.7","8.4","3.725","0.160","3.5","0.000","0.000"
"20250708","16:00","안양천","34.3","7.8","8.9","8.730","0.150","5.5","0.000","0.000"
"20250708","16:00","선유","28.9","7.2","8.7","3.530","0.047","2.4","0.000","0.000"
"20250708","15:00","탄천","32.3","7.2","8.7","4.450","0.215","4.4","0.000","0.000"
"20250708","15:00","중랑천","30.4","7.6","8.5","3.850","0.150","3.6","0.000","0.000"
"20250708","15:00","안양천","33.5","7.7","9.0","8.520","0.135","5.1","0.000","0.000"
"20250708","15:00","선유","28.6","7.2","8.8","3.530","0.040","2.4","0.000","0.000"
"20250708","14:00","탄천","31.8","7.2","8.8","4.275","0.215","4.3","0.000","0.000"
"20250708","14:00","중랑천","30.0","7.5","8.4","3.825","0.165","3.6","0.000","0.000"
"20250708","14:00","안양천","33.4","7.6","8.7","8.930","0.115","5.5","0.000","0.000"
"20250708","14:00","선유","28.3","7.1","8.8","3.540","0.051","2.3","0.000","0.000"
"20250708","13:00","탄천","31.2","7.2","8.9","4.125","0.225","4.5","0.000","0.000"
"20250708","13:00","중랑천","29.5","7.4","8.4","3.775","0.150","3.2","0.000","0.000"
"20250708","13:00","안양천","32.9","7.4","8.9","8.780","0.115","5.8","0.000","0.000"
"20250708","13:00","선유","28.2","7.1","8.6","3.640","0.061","2.2","0.000","0.000"
"20250708","12:00","탄천","30.4","7.2","8.9","4.200","0.225","4.5","0.000","0.000"
"20250708","12:00","중랑천","29.1","7.3","8.4","3.700","0.150","3.4","0.000","0.000"
"20250708","12:00","안양천","31.7","7.2","9.0","9.280","0.100","5.5","0.000","0.000"
"20250708","12:00","선유","27.9","7.1","8.3","3.530","0.053","2.1","0.000","0.000"
"20250708","11:00","탄천","29.5","7.1","8.7","4.275","0.225","4.7","0.000","0.000"
"20250708","11:00","중랑천","28.6","7.2","8.3","3.700","0.165","3.5","0.000","0.000"
"20250708","11:00","안양천","30.0","7.1","9.1","8.570","0.095","5.7","0.000","0.000"
"20250708","11:00","선유","27.8","7.1","8.2","3.510","0.054","2.4","0.000","0.000"
"20250708","10:00","탄천","28.7","7.1","8.3","4.375","0.210","4.7","0.000","0.000"
"20250708","10:00","중랑천","28.2","7.2","8.1","3.825","0.165","3.2","0.000","0.000"
"20250708","10:00","안양천","28.8","7.0","8.8","9.530","0.090","5.4","0.000","0.000"
"20250708","10:00","선유","27.4","7.1","8.1","3.570","0.058","2.4","0.000","0.000"
"20250708","09:00","탄천","28.1","7.0","7.9","4.450","0.210","4.2","0.000","0.000"
"20250708","09:00","중랑천","28.0","7.2","8.1","3.800","0.160","3.4","0.000","0.000"
"20250708","09:00","안양천","27.8","6.9","8.0","9.150","0.090","5.4","0.000","0.000"
"20250708","09:00","선유","27.2","7.0","8.1","3.630","0.054","2.3","0.000","0.000"
"20250708","08:00","탄천","27.7","7.0","7.3","4.925","0.225","4.9","0.000","0.000"
"20250708","08:00","중랑천","28.0","7.2","8.1","3.975","0.165","3.4","0.000","0.000"
"20250708","08:00","안양천","27.2","6.9","6.7","9.470","0.090","5.3","0.000","0.000"
"20250708","08:00","선유","27.4","7.1","8.3","3.550","0.062","2.4","0.000","0.000"
"20250708","07:00","탄천","27.7","6.9","6.9","5.075","0.225","4.8","0.000","0.000"
"20250708","07:00","중랑천","28.0","7.2","8.1","4.050","0.165","3.5","0.000","0.000"
"20250708","07:00","안양천","27.4","6.9","5.3","8.970","0.095","5.4","0.000","0.000"
"20250708","07:00","선유","27.5","7.1","8.4","3.520","0.044","2.4","0.000","0.000"
"20250708","06:00","탄천","27.7","6.9","6.7","5.400","0.240","4.5","0.000","0.000"
"20250708","06:00","중랑천","28.1","7.2","8.1","4.250","0.165","3.7","0.000","0.000"
"20250708","06:00","안양천","27.5","6.9","5.4","8.220","0.100","5.7","0.000","0.000"
"20250708","06:00","선유","27.2","7.1","8.4","3.530","0.048","2.4","0.000","0.000"
"20250708","05:00","탄천","27.8","6.9","6.7","5.725","0.255","4.4","0.000","0.000"
"20250708","05:00","중랑천","28.2","7.3","8.2","4.300","0.175","3.3","0.000","0.000"
"20250708","05:00","안양천","28.1","6.9","5.5","7.720","0.115","5.3","0.000","0.000"
"20250708","05:00","선유","27.1","7.0","8.3","3.550","0.054","2.5","0.000","0.000"
"20250708","04:00","탄천","27.9","6.9","6.6","5.725","0.265","4.9","0.000","0.000"
"20250708","04:00","중랑천","28.3","7.4","8.2","4.425","0.175","3.5","0.000","0.000"
"20250708","04:00","안양천","28.2","6.9","6.2","6.650","0.125","5.7","0.000","0.000"
"20250708","04:00","선유","27.1","7.0","8.3","3.630","0.050","2.4","0.000","0.000"
"20250708","03:00","탄천","28.1","6.9","6.6","5.850","0.265","4.8","0.000","0.000"
"20250708","03:00","중랑천","28.3","7.5","8.3","4.400","0.175","3.6","0.000","0.000"
"20250708","03:00","안양천","28.7","6.9","6.3","6.470","0.115","5.3","0.000","0.000"
"20250708","03:00","선유","27.1","7.1","8.3","3.580","0.047","2.4","0.000","0.000"
"20250708","02:00","탄천","28.3","6.9","6.5","5.800","0.255","4.9","0.000","0.000"
"20250708","02:00","중랑천","28.5","7.6","8.3","4.475","0.165","3.8","0.000","0.000"
"20250708","02:00","안양천","28.6","6.9","6.8","5.770","0.125","5.5","0.000","0.000"
"20250708","02:00","선유","27.2","7.1","8.3","3.620","0.055","2.3","0.000","0.000"
"20250708","01:00","탄천","28.5","6.9","6.5","5.925","0.225","5.0","0.000","0.000"
"20250708","01:00","중랑천","28.7","7.6","8.3","4.575","0.175","3.4","0.000","0.000"
"20250708","01:00","안양천","29.0","6.9","6.8","6.220","0.155","5.3","0.000","0.000"
"20250708","01:00","선유","27.3","7.1","8.4","3.570","0.053","2.4","0.000","0.000"
"20250707","24:00","탄천","28.8","6.9","6.6","5.650","0.215","8.5","0.000","0.000"
"20250707","24:00","중랑천","28.9","7.7","8.4","4.475","0.175","3.6","0.000","0.000"
"20250707","24:00","안양천","28.9","7.0","7.1","5.820","0.160","5.5","0.000","0.000"
"20250707","24:00","선유","27.4","7.1","8.3","3.590","0.057","2.4","0.000","0.000"
"20250707","23:00","탄천","29.2","7.0","6.8","5.700","0.215","4.9","0.000","0.000"
"20250707","23:00","중랑천","29.0","7.8","8.4","4.525","0.165","3.5","0.000","0.000"
"20250707","23:00","안양천","29.1","7.0","7.3","6.640","0.160","7.0","0.000","0.000"
"20250707","23:00","선유","27.3","7.1","8.3","3.350","0.048","2.3","0.000","0.000"
"20250707","22:00","탄천","29.4","7.0","7.3","5.575","0.225","5.2","0.000","0.000"
"20250707","22:00","중랑천","29.1","7.8","8.4","4.425","0.170","3.5","0.000","0.000"
"20250707","22:00","안양천","29.2","7.0","7.7","6.660","0.155","5.9","0.000","0.000"
"20250707","22:00","선유","27.3","7.1","8.2","3.570","0.056","2.3","0.000","0.000"
"20250707","21:00","탄천","29.7","7.0","7.9","5.500","0.225","5.3","0.000","0.000"
"20250707","21:00","중랑천","29.0","7.8","8.5","4.400","0.160","3.5","0.000","0.000"
"20250707","21:00","안양천","29.3","7.1","8.1","7.180","0.150","5.5","0.000","0.000"
"20250707","21:00","선유","27.3","7.1","8.2","3.450","0.052","2.4","0.000","0.000"
"20250707","20:00","탄천","30.0","7.1","8.4","5.375","0.225","4.9","0.000","0.000"
"20250707","20:00","중랑천","28.9","7.8","8.4","4.275","0.160","3.5","0.000","0.000"
